hour,machine_id,temperature,vibration_rms,pressure,current_draw,rotation_speed,has_fault
106,M1,65.86111878238115,0.8521104794409544,100.85187684268595,15.355756731366263,1798.1151682158568,False
107,M1,65.2705327280218,0.7183158880211097,101.08585746705309,14.394735077878327,1817.1803772270287,False
108,M1,69.2152984160149,0.802419012717435,102.24697593141457,16.827293846258225,1808.2544175123735,False
109,M1,68.0858910012009,0.8033902089034741,103.73385868272518,16.185961024902255,1815.268697112694,False
110,M1,67.37881594115157,0.945478924378811,104.37060203228957,15.189057744295392,1820.896682316008,False
111,M1,69.64889186681697,0.8252612447350681,102.22672173570463,16.57731322151078,1812.4189415435326,False
112,M1,67.93356076145834,0.8118981445073771,103.14801808044164,15.793567901041776,1808.9483190452322,False
113,M1,67.86719738715303,0.8476980538504462,103.83495369501794,15.886103875410408,1808.5814631567323,False
114,M1,66.1654403409302,0.8268521626728745,100.77996349490044,16.409462776382053,1799.8239530638969,False
115,M1,66.02478804944168,0.7607480995826936,99.42664281965664,15.42353561299442,1794.7246605470752,False
116,M1,65.50486177669414,0.6733402853622719,96.80809028884795,14.771651974991844,1798.448779345714,False
117,M1,65.68976823392202,0.8421590230298344,99.8742754559553,16.121857526623334,1805.4878441844478,False
118,M1,64.4452350658,0.7408876186696011,95.50215317338677,14.109875395676113,1794.0058952981215,False
119,M1,64.93567204495002,0.8263261053407751,97.30635638604036,14.881150091977327,1788.8877833775775,False
120,M1,64.50852575202263,0.8081902891897416,99.88275956680965,15.153771904964579,1784.0597830825134,False
121,M1,61.429607965063674,0.7296491186996263,99.39713819492991,13.801000929592524,1787.6842798948762,False
122,M1,63.43692199171943,0.6661860599138066,95.7740022492954,14.007826477138833,1774.0406373714752,False
123,M1,61.13154091181681,0.7279297337369449,94.10523275329078,13.65107442015857,1777.2714814204226,False
124,M1,61.92593367726164,0.6993936246002139,95.25081044174897,13.197263997281105,1801.874414473663,False
125,M1,60.598954037372074,0.689955576686968,98.52923938871702,13.282742623263038,1787.957520698757,False
126,M1,61.40803776224471,0.7617292466243816,102.33722788468275,14.268778330856579,1799.413356118039,False
127,M1,64.22023330344473,0.7936379129646579,98.91433411775242,15.386114464688333,1798.3643411849716,False
128,M1,63.567345865211706,0.7357661452531099,95.61497415963689,15.00816400349564,1794.3457523480292,False
129,M1,64.69171396844483,0.8082125652585829,97.883005464701,15.32837640584344,1813.0768490937148,False
130,M1,64.56098921506528,0.8774868084634811,102.86036505088082,15.778294907742493,1806.5908512018516,False
131,M1,67.10763490989052,0.8379711031752447,101.8231211730362,15.741957321578965,1791.7618053349863,False
132,M1,67.5817816297938,0.8370486927888078,102.80768140785759,16.92131960029568,1803.4937925722725,False
133,M1,67.11700905345113,0.8497757064033481,101.59923148031227,15.96849045646169,1815.8777208407887,False
134,M1,68.28879626858007,0.8371717940934024,101.90407180918396,16.0495798284625,1799.9536742626788,False
135,M1,68.72993607082127,0.8963322160375656,98.79964960852436,17.019995284931348,1811.3186125784891,False
136,M1,67.87887438567334,0.879201034342288,103.74200989411071,16.64490204029287,1820.7226396761705,False
137,M1,67.10015712225379,0.8131111186891832,104.69400088272634,16.234866087178563,1811.3204932244917,False
138,M1,68.57041638214517,0.8638727784689303,100.43296658148073,16.434207164952575,1811.1439261755047,False
139,M1,65.61284410068544,0.8441216737323111,99.28566627533569,14.941743047328671,1809.9157129676687,False
140,M1,66.53400138436201,0.7785182326351681,100.22468413345156,14.810693997015619,1809.40796941043,False
141,M1,65.09394842404576,0.7741734022156845,99.53758211526602,14.6322857112817,1802.654770354605,False
142,M1,63.86465556235854,0.7718189541937894,97.34089802235881,15.204105990967761,1792.4586289665895,False
143,M1,66.32419284363559,0.8299118069425273,97.35465254408633,15.019639639202026,1769.801378000739,False
144,M1,61.81125641305344,0.7647199713255904,98.98993050499504,14.563567788441512,1783.3761862049578,False
145,M1,62.07898681318085,0.669718349345288,99.95383218710603,12.617009381118184,1788.3986370761213,False
146,M1,62.99858462550676,0.6884919161934506,97.53993520913923,15.041122959300939,1789.6516689628381,False
147,M1,63.577583802547906,0.782626841142988,95.58546126138194,14.653809673547906,1782.3647025657299,False
148,M1,60.58214674673232,0.7190592288884736,98.53114831145898,13.330063045503081,1772.5679500142164,False
149,M1,64.87016824808077,0.7970920082618578,100.69919567442922,15.076966964983262,1786.765412814,False
150,M1,64.51112028611445,0.719968162083986,97.29908290124908,14.52396108804795,1783.3960666762791,False
151,M1,62.72615446319678,0.6119008923430594,96.40752957727476,13.423581314474136,1795.8933277061863,False
152,M1,64.15306794988514,0.7382251978046674,98.31636613493195,14.778696008299661,1803.4533962963133,False
153,M1,64.27669907375126,0.7332038555605044,99.34159860196974,14.668658471629247,1808.2493608707787,False
154,M1,67.864837996663,0.8613808771978979,103.69261143397816,16.214932965502783,1822.4818667921409,False
155,M1,67.49145633521665,0.8368500707498912,98.82447534081805,16.170523725857798,1820.7726602367768,False
156,M1,66.55452498217133,0.8326585229252674,101.94163495304221,15.64611473488714,1812.8913183384848,False
157,M1,66.4667436584879,0.7950790077471863,102.4426451097328,15.742527747183578,1822.050775608708,False
158,M1,69.01422817826615,0.8427358290699724,100.99399286829913,15.171532322321196,1819.4491155551516,False
159,M1,67.03046018970929,0.776150867114724,104.9053072875099,15.235014836431755,1809.9099656436372,False
160,M1,68.7142786884995,0.8600516407916685,103.13195605800259,16.280063437295958,1813.2434869239444,False
161,M1,68.7556276865697,0.8548533275548243,100.93933391922656,16.35075464557148,1819.7182009775413,False
162,M1,67.93749014523281,0.8113415374316447,101.06812742433387,16.207422704046767,1817.2227900239718,False
163,M1,65.48340257609439,0.7903587399740131,100.78939868588917,14.503417470896343,1815.8523213216558,False
164,M1,64.67092333363942,0.7609103521383523,103.15234565993113,15.084536716146633,1820.688597543248,False
165,M1,63.80879373688472,0.8341702248827819,99.4404016666638,15.105514690212114,1805.2430205638616,False
166,M1,63.17076370951276,0.735802010234342,100.58415701891823,14.059230817638094,1808.2453633672926,False
167,M1,62.27794837372624,0.7235148797073256,99.58245027092924,13.823878916654975,1792.0836616391452,False
168,M1,62.333932932250214,0.7418718007892219,96.20316854491118,13.015156758465958,1789.4365500808337,False
169,M1,63.94283748027245,0.8011282155673457,99.439862815755,15.39468274818248,1785.7344171186794,False
170,M1,63.05081641708282,0.7624221363521798,96.39341237559707,14.092134799284144,1791.7855446131991,False
171,M1,59.8219538978839,0.7753308370392515,96.91618087605788,13.338238132086985,1794.017184626013,False
172,M1,63.019809815258355,0.6567761823834911,98.05787764606796,14.226510764570035,1789.1401901122974,False
173,M1,64.87303798950808,0.7169383036184424,99.73421356681217,14.221510847668725,1797.2436734464616,False
174,M1,60.90248358624659,0.6448875966988429,97.63883065680294,12.514133400914654,1798.8105754255373,False
175,M1,63.74609081624333,0.7852701536561233,98.04490620856063,14.038055979729094,1802.0607500112958,False
176,M1,63.663081113521045,0.8124967548183013,98.31819101495124,14.603950907950251,1797.0676811658227,False
177,M1,65.13046130013808,0.8071319079954499,99.3507360489526,15.97732160960909,1799.27459087676,False
178,M1,66.47349482049242,0.7611454149136313,100.76023052398176,14.792119469112588,1812.4999253449425,False
179,M1,65.9722805711154,0.7412594498239168,98.46255125625169,15.163772086810502,1825.6853462795082,False
180,M1,66.27061738472896,0.8348518874637207,100.069639389043,15.973195350747126,1810.1972685921917,False
181,M1,69.22509866976712,0.8951350110482164,102.22203672639326,17.07921392350112,1800.628390484408,False
182,M1,69.57806291452088,0.8747181460542055,98.07805102084649,16.810768656206577,1818.3425007241035,False
183,M1,68.41438746426674,0.8628696066394835,102.98322682521253,16.203051099203332,1830.142036810806,False
184,M1,67.6868768519227,0.8729259445078311,103.1707444412878,15.123515924924382,1821.5261929896615,False
185,M1,68.91330145493002,0.8734124387331978,101.20871594311748,17.041926933243555,1804.1972238637131,False
186,M1,66.68978002438011,0.8028798751634546,100.95046653255837,14.798752305340692,1816.537215928252,False
187,M1,64.96064637121093,0.7436071956088597,100.62685874967478,14.447812257667225,1809.25532693555,False
188,M1,65.99750419626841,0.8105494425946465,99.69526107283482,14.973508074507127,1793.3825125723424,False
189,M1,65.93407373815654,0.7490768033361809,100.37063196739722,15.397207221730358,1801.7421161019986,False
190,M1,64.77939335158476,0.8057363431889268,97.62572677683909,15.702351916361685,1802.6790730699554,False
191,M1,63.475931649638405,0.8497461371132007,100.45942973010511,14.428272527328852,1788.3307888605536,False
192,M1,62.748089446159774,0.7005176026216611,97.06403468995295,13.285775268631909,1805.207811701428,False
193,M1,62.66065516052729,0.8165536158288776,100.29611167725817,14.250638074139646,1771.3821335763505,False
194,M1,61.470949987760754,0.7990876015049341,102.9550718035684,13.742356226798002,1794.0500954764143,False
195,M1,65.04089605095926,0.8418308560405433,99.0163033855631,16.0031552988794,1767.9369413675752,False
196,M1,62.83892797028489,0.7243211527832595,98.92114534376698,14.477875895115083,1782.8453128146707,False
197,M1,61.627615980680275,0.6485921051018932,98.38528895834246,13.350794184048743,1784.3858771735454,False
198,M1,62.26497327542532,0.7231401576416632,98.04245605811994,13.409750475520415,1785.7626462988353,False
199,M1,65.67215260248693,0.8326468048107641,100.66695385516165,15.452952010849849,1806.8386187240205,False
200,M1,63.85834450131999,0.7349280322589152,101.17266230226447,14.680688167611565,1798.898535872463,False
201,M1,63.792641012342976,0.689814505596085,98.3688473155524,13.653177100267694,1820.78315393375,False
202,M1,65.57446323596491,0.7343249065645019,102.73750504095239,15.28486835759932,1823.3961132137824,False
203,M1,66.0214560477748,0.9350289517173436,100.53859239940684,16.726445756116313,1812.8421634725898,False
204,M1,69.09814441842593,0.7726441268561125,104.43679074577592,15.722337057052217,1805.767026047358,False
205,M1,66.88949845295964,0.8335566003892546,101.05595951013201,15.54496472880622,1814.451244443128,False
206,M1,67.92337563571674,0.8396222083983162,98.32292330853068,16.936225291354745,1805.9990671401993,False
207,M1,68.43706229696491,0.9148088111995522,101.47687815486323,16.382840493729002,1816.2906679842467,False
208,M1,65.42655759667157,0.8721785172299509,100.01610651396209,15.306528684601197,1827.2047053693225,False
209,M1,66.17426209747141,0.7914505799322079,101.29166792862016,16.09495632838423,1807.922359417736,False
210,M1,67.62899365738213,0.8862875127221241,103.43703234156183,16.86561919010048,1799.0237620290889,False
211,M1,68.67736923462398,0.8629259659001798,100.26034502498021,16.4838987510949,1802.3671673086478,False
212,M1,67.15032384759144,0.8619885520739942,99.55767241672417,15.36803859296104,1815.153710215314,False
213,M1,66.2861689265899,0.8068078794272925,100.36512911720504,15.825188184992621,1797.4818647447478,False
214,M1,65.65074051521064,0.8558235334062331,97.26190479160385,15.26115632878011,1806.4698383520154,False
215,M1,64.81744687409746,0.7938628841555093,98.10626281096883,14.66109958974571,1783.4170185624994,False
216,M1,62.48975789530079,0.7394744913787871,100.89286946503611,14.10913867599114,1793.958801061357,False
217,M1,61.079377138114275,0.7763108499718452,100.65878066055382,12.927024190806364,1802.6550523029605,False
218,M1,61.41514275131414,0.7712090147803545,97.03618256185459,13.844653376528209,1779.382621266711,False
219,M1,62.132468737680895,0.7724809233812746,97.28493969918541,13.01025245653532,1781.157349482164,False
220,M1,64.12807474200491,0.8235987614856015,100.24634715922254,15.718434313984304,1785.3673730693451,False
221,M1,61.53992958910749,0.7838660590942724,100.43345180543986,13.84190857824987,1786.3572716689405,False
222,M1,63.629951666665605,0.7864199888780118,98.31877550858354,14.249898208597665,1790.259328220895,False
223,M1,64.8452562882447,0.867257283939482,97.82804971102131,15.39186608992079,1794.1447992558547,False
224,M1,63.05739618201821,0.7997519000135753,98.13576304899021,15.140117521296068,1806.6497235721083,False
225,M1,66.06959826990628,0.7422343122309879,102.5054575152242,15.358242828284208,1811.649139181145,False
226,M1,63.828196598087075,0.775736888397794,100.85331487513504,13.204174866662798,1803.454712436975,False
227,M1,67.94756793376511,0.8528604531243766,99.60739361219338,14.899930942386158,1808.2808339207395,False
228,M1,68.03501579720886,0.8659621898404039,104.6504628771302,16.100044118946013,1817.4846169237228,False
229,M1,64.42905658514545,0.8042850356749176,100.48613212998164,15.224094178325497,1826.968571599578,False
230,M1,67.07490103403825,0.7538369585109075,100.16732267704728,14.947156614705843,1824.4907939302325,False
231,M1,69.11942604638755,0.8953500445203133,104.24302174374967,17.58525994770078,1807.0772485038303,False
232,M1,66.6748605165098,0.8111904835684153,103.78137784378421,15.518789793419115,1821.1020267386114,False
233,M1,64.19046698851534,0.822286285047625,100.21429538319182,15.42341824399024,1809.8164286158028,False
234,M1,67.40213841076616,0.7986836061979418,100.38079560054986,14.967600874372009,1824.4690669195504,False
235,M1,65.88039782152532,0.7615990518567214,102.0117354641087,15.57160987734539,1807.0669310174653,False
236,M1,65.8701082353713,0.8285989670696358,100.21356545141231,15.627881176386957,1779.7756269188683,False
237,M1,65.29031226578839,0.754722248190903,102.43050262376909,15.768332882447362,1775.762441597423,False
238,M1,65.01486540517415,0.7883181588372734,100.9833781655534,14.564979860247353,1802.9577472233736,False
239,M1,64.31773013118399,0.7935320689594959,97.92026986434136,14.194251495825887,1809.116631579043,False
240,M1,62.477218445421784,0.8233181165335428,93.55756374442466,14.408645254905078,1793.0643087244955,False
241,M1,64.83468387496762,0.8221885916966727,98.85022046945899,14.943544076241482,1787.9235774070357,False
242,M1,62.39703684432204,0.7530505937076284,98.14912357331353,14.207014969400296,1786.014054590536,False
243,M1,62.59805693711867,0.7691556580700925,102.1994244061821,14.092707860988103,1782.9853004299528,False
244,M1,61.910095871723385,0.7516032380024389,96.22197152560264,13.693357386486168,1783.3118217464337,False
245,M1,61.20823129648719,0.7771112448065428,97.69675891567276,12.935377732842364,1777.475729167899,False
246,M1,62.14263934832863,0.7162622085984632,101.34656268494324,14.250301822111673,1790.9828712690003,False
247,M1,63.55399527666039,0.781915089696684,98.89778340924381,14.606525097476515,1795.0773372735428,False
248,M1,64.34881044904978,0.7178934903677354,101.3024354438163,13.898272699525549,1792.1560496065388,False
249,M1,63.39746706516877,0.8358383038027202,100.23258485641277,14.626749756058496,1805.2783936258704,False
250,M1,64.78915587051851,0.7287016125239599,100.0134285713457,14.727716010514403,1814.825404120172,False
251,M1,66.10086433973663,0.789485951073622,102.28398862953662,15.423513146011759,1793.4617895433794,False
252,M1,67.22607160767336,0.7595502422945458,100.66807965015451,15.61615703090383,1813.106267168521,False
253,M1,67.20419082754294,0.8552177661275675,100.12197159531841,15.656978586675583,1811.6365843986703,False
254,M1,66.19047141018432,0.8412235528746116,102.78834334918325,16.21280392229675,1824.4621354209962,False
255,M1,69.21600088184239,0.8563587508743254,101.58071913501745,16.96363077074016,1818.6061677816144,False
256,M1,68.41344765970717,0.811431472384136,102.88535150416601,16.404478013040634,1816.9771225464617,False
257,M1,68.42547441429403,0.85987912025456,104.52248822685678,16.592849294611597,1795.4078546192673,False
258,M1,67.70596379686239,0.9227547407026522,103.30750261213176,16.847431177308277,1814.112842986373,False
259,M1,69.15147214285743,0.8159021970694254,99.4147961272772,16.63047956952441,1796.3251470449945,False
260,M1,66.3216963647511,0.8521911841856474,99.18002056477602,15.634380119748874,1794.4060409736032,False
261,M1,65.47749948645465,0.8520380038552681,97.50930564478595,14.794631313055541,1797.8137117488277,False
262,M1,64.34911388816818,0.7486125330731982,98.57119692751797,15.32604791477742,1800.1778239598393,False
263,M1,62.89586883178349,0.8264488426804126,97.89690557103305,14.801032168820335,1786.6574124935678,False
264,M1,63.18874140789626,0.7912835783196814,99.40173696034552,14.166766182219037,1806.4830644292995,False
265,M1,61.69129207879574,0.7514748572565905,100.73634708949969,13.916688016095064,1799.426512532372,False
266,M1,63.51092904207997,0.7930264478695235,99.25475869103803,15.137715206092663,1777.2500873665736,False
267,M1,61.61839344597895,0.7636097046825302,94.12788636425348,13.13581857200966,1788.2690461921102,False
268,M1,60.7078058502794,0.7450821338161169,97.12876775216075,12.835960531591839,1783.6130399250455,False
269,M1,62.89245229486176,0.7824640297002822,98.77403567517355,14.794875859187568,1771.9209005645403,False
270,M1,64.02545046005682,0.7215381205899346,101.00962006804285,13.849546128318103,1780.7716405497197,False
271,M1,65.56532242037346,0.8166876189232808,100.09011944142767,14.403216816451353,1796.7172804106892,False
272,M1,62.308352309071545,0.7723292062702976,100.56497745849131,14.403755340952843,1798.2960545632106,False
273,M1,66.26901539363014,0.8950661233772336,101.06079413520203,16.083895656426428,1788.4001474556824,False
274,M1,67.75564485396848,0.9042152508171347,98.11772640505015,16.166295401484415,1796.2542849906204,False
275,M1,66.05395533540492,0.8819081075616282,101.96275263625509,16.51937889791381,1797.5308942847923,False
276,M1,67.58721628265707,0.8766922803603233,103.2458612269291,15.376282570582088,1809.4495022171766,False
277,M1,66.93117665333051,0.8508698142903407,99.83547316454566,16.15703669407785,1815.8216893551455,False
278,M1,67.2547974407296,0.9109436118063029,105.10900460874605,16.143421183985005,1827.2865975395891,False
279,M1,67.97253125956405,0.9067652815418358,106.12966198267321,15.403200380652596,1819.0526193749631,False
280,M1,67.2663270647495,0.8186071831180922,100.1386110538302,15.18522323139307,1814.27029705094,False
281,M1,67.59132086387092,0.8784805073115232,101.05056309255784,17.62523949321962,1802.3626217798897,False
282,M1,66.25703014594666,0.7944008697391425,99.5666868006996,15.865977650149588,1832.2728598325705,False
283,M1,66.98578876099981,0.8211892735660152,101.57915144151686,16.12364953133214,1803.8784141296755,False
284,M1,66.8887492487823,0.8280396906166795,99.0951964729216,16.175068259856623,1803.0381930792182,False
285,M1,63.29982428401921,0.7341817071144596,102.50819287462257,13.474918280215649,1792.4516156062818,False
